g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.172	3.36349265076856e-05	0.000470888971107598	0.00332985772426087	0.0321549897413474	0	0.00208536544347651	0.00154720661935354	0.0650163129393562	0.00659244559550637	0.00127812720729205	0	3.36349265076856e-05	0	0.000437254044599913	0	6.72698530153712e-05	0.0801856647943224	0	0	0.000403619118092227	0.000168174632538428	0.00030271433856917	0.00181628603141502	3.36349265076856e-05	0	0.259056203962194	0.0188355588443039	3.36349265076856e-05	0.000470888971107598	0.00107631764824594	0.00245534963506105	0	0.000134539706030742	0	0.00107631764824594	0.00100904779523057	0.000168174632538428	0.00874508089199825	0.000470888971107598	3.36349265076856e-05	0.0170529077393966	0.00867781103898288	3.36349265076856e-05	0	0.00030271433856917	0.000100904779523057	0.000437254044599913	3.36349265076856e-05	0.000235444485553799	0.0030271433856917	0.000706333456661397	0.0027916989001379	0.000269079412061485	0.000437254044599913	0.000975412868722882	0	0.000134539706030742	0.0334667518751472	0.000100904779523057	0.0187682889912886	0	0.0170865426659043	0.062258248965726	0	0.00531431838821432	0	0.0117385893511823	0	3.36349265076856e-05	0.0123103831018129	0.000369984191584541	0	0.0108640812619824	0.00403619118092227	0.000168174632538428	0	0.000269079412061485	0	0.0202482257576267	0.000571793750630655	0.000437254044599913	0.00121085735427668	6.72698530153712e-05	0	6.72698530153712e-05	0	0.000672698530153712	0.000672698530153712	0.00470888971107598	6.72698530153712e-05	0.000336349265076856	0	0.0979785409168881	0.0116713194981669	3.36349265076856e-05	0.000201809559046113	0.0170529077393966	0.000437254044599913	0.0034980323567993	0.00941777942215196	0.0136221452356127	6.72698530153712e-05	0	0.0102922875113518	0	0.000100904779523057	3.36349265076856e-05	0.00585247721233729	0.0404628165887458	0	0	0.000201809559046113	0.0228381150987185	0.000100904779523057	0.00662608052201406	0.0025562544145841	0	6.72698530153712e-05	0.000134539706030742	0	0	0.00921596986310585	0	0.00470888971107598	3.36349265076856e-05	0.000134539706030742	0	0.000369984191584541	0.0025562544145841	0.00252261948807642	0.00299350845918402	0.000100904779523057	0.000672698530153712
CS.059	0.0206687394872318	0.000178398491258474	0.000484224476273001	0.0609867985116469	0.0011978184413069	0	2.54854987512106e-05	0.0126408073806004	0.00448544778021306	0.00247209337886742	0.000305825985014527	0.00173301391508232	2.54854987512106e-05	2.54854987512106e-05	0	0.000841021458789948	0.0337428003466028	0.0116978439268056	0.00124878943880932	0.0086905550741628	0.00129976043631174	0.00247209337886742	0.00356796982516948	0	0	0.128294000713594	0.0224017534023141	0	0.0134053723431368	0.0116468729293032	0.0305825985014527	0	0.000152912992507263	0.000637137468780264	0.00160558642132627	0	0.000305825985014527	0.00091747795504358	0	0	0.0173556246495744	0.0226566083898262	0	2.54854987512106e-05	0.00856312758040675	0.00043325347877058	0.000713593965033896	0.000305825985014527	0.0151383862582191	0.00614200519904175	0.0274988531525562	0.00326214384015495	0.00178398491258474	0.00435802028645701	0	0.0205158264947245	0.00219175289260411	0.0283143891125949	0.000968448952546001	0.00568326622151996	0.000407767980019369	0.00310923084764769	0.0409806819919466	0.0122330394005811	0.00904735205667975	0	0.00899638105917733	2.54854987512106e-05	0.000331311483765737	0.00440899128395943	0.000356796982516948	0	0.00512258524899332	0	0.000254854987512106	0.000280340486263316	0	7.64564962536317e-05	0.0214333044497681	0.0011978184413069	0.00244660788011621	0.0297415770426627	5.09709975024211e-05	0	0	0	0.00973546052296244	0.000152912992507263	0.018757327080891	0.000356796982516948	0	0	0.0882817676741934	0.00499515775523727	0.000229369488760895	0.00122330394005811	0.0382792191243183	0.00894541006167491	0.00219175289260411	0.00257403537387227	0.0322391559202814	0	0.00043325347877058	0.0212039349610072	5.09709975024211e-05	0	0.00163107192007748	0.0372343136755186	0	0	0	0.00045873897752179	0	0	0.000101941995004842	0.000203883990009685	0.000866506957541159	0.00298180335389164	0.000407767980019369	0	5.09709975024211e-05	0.0148325602732045	0	0.00461287527396911	2.54854987512106e-05	0.00616749069779296	0	0.000407767980019369	7.64564962536317e-05	0.000764564962536317	0.000127427493756053	0	0
L.035.M1	2.14989035559186e-05	0.0166186524487251	0.000537472588897966	0.0205529517994582	0.000107494517779593	0	0.000537472588897966	0.0638517435610784	0.010297974803285	0	6.44967106677559e-05	0	0	0.0079545943156899	0	0	0.0218213871092574	4.29978071118373e-05	0	2.14989035559186e-05	0.000386980264006536	0.000838457238680827	6.44967106677559e-05	0.00412778948273638	0	0.0234123059723954	0	0	0.00509524014275272	0.000558971492453885	0	0	0	0	0.000666466010233478	4.29978071118373e-05	0.000558971492453885	0.00531022917831191	4.29978071118373e-05	0.00141892763469063	0.0150062346820312	0.00825557896547276	0	0.000107494517779593	0.000128993421335512	0	0.00210689254848003	0.000107494517779593	8.59956142236746e-05	0.00763211076235112	0.011372919981081	0.00660016339166703	0.000386980264006536	0.00225738487337146	4.29978071118373e-05	0	0.000515973685342048	0.0768800791159651	0	0.090639377391753	2.14989035559186e-05	0.00705164036634132	0.0430623038225051	0	0.0377305757406372	0	0.0150492324891431	4.29978071118373e-05	4.29978071118373e-05	0.0234123059723954	0.000859956142236746	0	0.00662166229522294	0.000214989035559186	0	0	2.14989035559186e-05	0	0.0331298103796706	4.29978071118373e-05	0.000429978071118373	0.00176291009158533	2.14989035559186e-05	0	0.00169841338091757	0	0.0178010921443006	0.000279485746226942	0.00277335855871351	0.000365481360450617	0.000408479167562454	0	0.125575095670121	0.024315259921744	2.14989035559186e-05	4.29978071118373e-05	0.0651201788708776	0.000408479167562454	0.00511673904630864	0.0056542116352066	0.0526078170013329	0	0.000386980264006536	0.0400524573246764	0.000107494517779593	4.29978071118373e-05	2.14989035559186e-05	0.0344197445930258	0.0217568903985897	2.14989035559186e-05	0	0.0012684353097992	4.29978071118373e-05	0	0.00307434320849637	0.000279485746226942	0	0	0	0	0	2.14989035559186e-05	0	0.000451476974674292	0.000107494517779593	0.000515973685342048	2.14989035559186e-05	6.44967106677559e-05	0.000343982456894698	0.00376230812228576	0.00636367545255192	2.14989035559186e-05	0.00522423356408823
CS.281	0.00021386257191129	4.2772514382258e-05	0.000855450287645159	0.000278021343484677	0.000384952629440322	0.00322932483586048	0.0059026069847516	0.0200816955024701	0.00404200260912338	0.000513270172587096	2.1386257191129e-05	0.00384952629440322	0	0.00158258303214354	6.41587715733869e-05	0.0031010072927137	0.00720716867341047	0	2.1386257191129e-05	0.0130242306293975	0.000235248829102419	0.000171090057529032	0.00423447892384354	0.00205308069034838	0	0.287687931735067	0.039457644517633	2.1386257191129e-05	0.000556042686969353	0.00275882717765564	0.0050899292114887	0.00149703800337903	6.41587715733869e-05	0	0.00177505934686371	4.2772514382258e-05	0.000748519001689514	0.000320793857866935	0	2.1386257191129e-05	0.00305823477833144	0.0133664107444556	0.000106931285955645	0.000406338886631451	0.000727132744498385	0	0.0014756517461879	0.000256635086293548	0.00491883915395967	0.00675805727239676	0.00134733420304113	0.0044269552385637	0.000320793857866935	0.000470497658204838	0	0.000149703800337903	0.00476913535362176	0.0291922410658911	0.000727132744498385	0.0226266601082145	0	0.000449111401013709	0.060031223935499	0	0.0384524904296499	0	0.00716439615902821	0	2.1386257191129e-05	0.00062020145854274	0.00117624414551209	0	0.00874697919117175	0.000406338886631451	0.000192476314720161	0.000128317543146774	2.1386257191129e-05	0	0.00778459761757095	0.000384952629440322	0.00301546226394919	0.00789152890352659	0.000106931285955645	0	0.00168951431809919	0	0.00083406403045403	6.41587715733869e-05	0.00872559293398062	0.000363566372249193	0	0	0.152826193887808	0.00763489381723305	0.00799846018948224	0.00716439615902821	0.0214931884770846	0.00305823477833144	0.00124040291708548	0.00688637481554353	0.000662973972924998	4.2772514382258e-05	0.000598815201351611	0.00113347163112984	2.1386257191129e-05	0	0	0.0170448469813298	0.000235248829102419	2.1386257191129e-05	0	0.000278021343484677	0.0205735794178661	0.000171090057529032	0.000470497658204838	2.1386257191129e-05	0.000149703800337903	0.00515408798306208	0.000363566372249193	2.1386257191129e-05	0	0.00344318740777177	2.1386257191129e-05	0.0170234607241387	0.00151842426057016	0.00254496460574435	2.1386257191129e-05	0.000235248829102419	0.0176008896682992	0.0430933082401249	0	0.000342180115058064	0.000171090057529032
CS.260	0.00023248605083695	0.0203037817730936	0.000271233725976441	0.00550216986980781	0.000174364538127712	0.000484345939243645	0.000716831990080595	0.0312887476751395	0	0.00154990700557967	0.00122055176689399	0.000891196528208308	0	0	0	0.000348729076255425	0.346326720396776	0	0	0.00685833849969002	0.00118180409175449	0.00377789832610043	0.00583152510849349	0	0	0.000910570365778053	9.68691878487291e-05	0	0.00817575945443273	0.00420412275263484	0	0	5.81215127092374e-05	0	0	0.000116243025418475	0	0.00263484190948543	0	1.93738375697458e-05	0.0027898326100434	0.0155571915685059	9.68691878487291e-05	0.000309981401115933	0.00213112213267204	0	0.00164677619342839	5.81215127092374e-05	0.000368102913825171	0.00125929944203348	0.00238298202107874	0.00470784252944823	0.000193738375697458	0.000736205827650341	0	0	0.00060058896466212	0.0350666460012399	0	0.00844699318040918	0.000135616862988221	0.00862135771853689	0.0465940793552387	0	0.0276464662120273	0	0.00736205827650341	1.93738375697458e-05	0.000193738375697458	0.00825325480471172	0.000716831990080595	0	0.00953192808431494	0.00519218846869188	3.87476751394916e-05	0	0	0	0.0309012709237446	0.00257672039677619	0.00337104773713577	0.00610275883446993	0	0	0.000445598264104154	0	0.000581215127092374	0.000213112213267204	0.00435911345319281	0.000154990700557967	0.000406850588964662	0	0.145051921884687	0.00585089894606324	5.81215127092374e-05	0.0178239305641661	0.0760423124612523	0.0043978611283323	0.00629649721016739	0	1.93738375697458e-05	0	0.00193738375697458	0.0332261314321141	3.87476751394916e-05	0	0.000135616862988221	0.00120117792932424	0	0	0	0	0.00205362678239306	5.81215127092374e-05	0.0004649721016739	0.000891196528208308	0	1.93738375697458e-05	0.000445598264104154	0	0	0.00732331060136392	0.000116243025418475	0.0004649721016739	0.000309981401115933	0.00112368257904526	0	0.000406850588964662	0.000116243025418475	0.00104618722876627	0.000154990700557967	0.00100743955362678	0.00478533787972722
CS.367	0	0	0.000828148986022461	0.0463763432172578	0	0	0	0.0105841480164822	2.01987557566454e-05	6.05962672699362e-05	0.00115132907812879	0	0	0.0392865799466753	0	0.000323180092106326	0.287347499394037	2.01987557566454e-05	0	0	0	0	0	0	0	0.000242385069079745	0	0	0	0	0	0	0	0	2.01987557566454e-05	0.000100993778783227	0	0.0622121677304678	0	0	0.00201987557566454	0.00715035953785247	0	0.000484770138159489	2.01987557566454e-05	0	0	0.000100993778783227	0	0.0226630039589561	4.03975115132908e-05	0.00228245940050093	0	0	0	0	0	0.00610002423850691	0	0.00816029732568474	2.01987557566454e-05	0.00826129110446796	0.0895814817807223	2.01987557566454e-05	0.000181788801809809	0	0.000222186313323099	0	2.01987557566454e-05	0.0171487436373919	2.01987557566454e-05	4.03975115132908e-05	0.065504564918801	0	0	0	2.01987557566454e-05	0	0.067039670356306	0.0333481457542215	8.07950230265816e-05	0.000908944009049043	0	0	0.00256524198109396	2.01987557566454e-05	0.000222186313323099	0	0.018057687646441	0.000100993778783227	0.000646360184212653	0.000605962672699362	0.0289650157550295	0.000403975115132908	0	4.03975115132908e-05	0.0011109315666155	0	0.000949341520562333	0.000464571382402844	4.03975115132908e-05	0.000424173870889553	0.0358527914680456	2.01987557566454e-05	2.01987557566454e-05	0	2.01987557566454e-05	0.035771996445019	0	0	0	0	0.000767552718752525	2.01987557566454e-05	0.00321160216530662	0	0	2.01987557566454e-05	0	0.0341964934960006	0	0	0.00026258382483639	2.01987557566454e-05	0	8.07950230265816e-05	0	0.000121192534539872	0.000929142764805688	0.00644340308636988	0.00403975115132908	0	0
CS.137	0	0	0.00126271987544253	2.31691720264685e-05	0.00458749606124076	0	0.00150599618172045	0.11225463846824	0.0250505087950177	0.00081555485533169	2.31691720264685e-06	0.00205278864154511	0.000625567644714648	0.0091448721988471	0	0.00126040295823988	0.0338455264962651	2.31691720264685e-06	0	0.0322723397156679	0.00117004318733666	5.09721784582306e-05	0.0737590591462624	0.0252567144260533	0	0.0573043131730644	0	0	0.00727743693351374	0.0171197012103575	0	0	0	4.63383440529369e-05	0.0122796611740283	6.95075160794054e-06	0.000134381197753517	0.000208522548238216	0	0.000291931567533503	0.00224509276936479	0.0836708309391856	0	0.00173768790198513	0.00352866489963115	0	0.00431178291412578	0.000359122166410261	0.00085957628218198	0.00287529424848474	9.26766881058738e-06	0.00148514392689663	0.00119321235936313	0.00204583788993717	2.08522548238216e-05	0.00101480973475932	0.00195316120183129	0.021820726214528	0.000417045096476432	0.00375572278549054	4.63383440529369e-06	0.00132991047431929	0.0551657985950214	0	0.00473577876221015	2.31691720264685e-06	0.00933949324386944	3.70706752423495e-05	7.64582676873459e-05	0.001325276639914	0.00161489129024485	7.41413504846991e-05	0.00249531982725065	0.000108895108524402	5.56060128635243e-05	5.79229300661712e-05	2.08522548238216e-05	0.000576912383459065	0.00671905988767585	0.00580387759263035	0.0117120164593798	0.0234054975811384	4.40214268502901e-05	0	0	0	3.24368408370558e-05	0	0.0218438953865545	0.000342903745991733	0.000623250727512002	0	0.0631105076828974	0.0161743989916776	0.00650590350503234	0.000854942447776686	0.0234124483327464	0.0034522066319438	0.00978434134677763	0.00104261274119108	0.0252242775852162	0	0.000922133046653445	0.0510208337194862	0.000141331949361458	0	6.95075160794054e-06	0.0480876165409353	0	0	0	1.15845860132342e-05	1.39015032158811e-05	0	1.62184204185279e-05	0	6.25567644714649e-05	0	0.000106578191321755	0	0	0	0.000507404867379659	0.00586643435710181	3.47537580397027e-05	0.0310883950251154	0	4.63383440529369e-06	0.000463383440529369	0.00583168059906211	1.62184204185279e-05	0.000173768790198513	0
CS.382	0	8.35887433825578e-05	0.000208971858456395	0.0440791306770688	0.000626915575369184	0.00284201727500697	0.000278629144608526	0.032320980774589	0.01078294789635	0	0	0.000404012259682363	0	0.00458344942881025	2.78629144608526e-05	1.39314572304263e-05	0.0655614377263862	0	1.39314572304263e-05	0	0.00162998049595988	0.0122039565338534	0.00539147394817498	0	0	0.128601281694065	0.0295625522429646	0	0.0150599052660908	0.00842853162440791	0	0	0	0.000236834772917247	0.00288381164669824	2.78629144608526e-05	0	0.0146280300919476	0	0.000417943716912789	0.0085817776539426	0.0250069657286152	0	4.17943716912789e-05	0.00289774310392867	0	0.00104485929228197	0.0002646976873781	0.000989133463360268	0.0021733073279465	0.000236834772917247	0.00426302591251045	0.000682641404290889	0.000933407634438562	1.39314572304263e-05	0.00011145165784341	0.00441627194204514	0.0603371412649763	6.96572861521315e-05	0.0541376427974366	0.000459738088604068	0.0120228475898579	0.0529813318473112	0	0.0328225132348844	6.96572861521315e-05	0.0159097241571468	2.78629144608526e-05	0.000125383115073837	0.0058790749512399	0.00037614934522151	0.000181108943995542	0.00679855112844804	0.000766230147673447	0.000487601003064921	5.57258289217052e-05	1.39314572304263e-05	1.39314572304263e-05	0.010295346893285	0.00176929506826414	0.00197826692672054	0.0206464196154918	0	1.39314572304263e-05	0.00277235998885483	0	0.0103650041794372	0	0.00658957926999164	0.00206185567010309	0.000362217887991084	0	0.095945945945946	0.0148091390359432	0.000153246029534689	0.000766230147673447	0.0411535246586793	0.00360824742268041	0.00169963778211201	0.00759264419058233	0.0165923655614377	0	0.000250766230147673	0.0167456115909724	5.57258289217052e-05	9.75202006129841e-05	0.000696572861521315	0.0346336026748398	0	1.39314572304263e-05	0	0.00011145165784341	0.00906937865700752	1.39314572304263e-05	0.000543326831986626	0	0	1.39314572304263e-05	0	0	0	0.014182223460574	0	0.00483421565895793	9.75202006129841e-05	0.000766230147673447	0	0	0.000654778489830036	0.000222903315686821	0.00121203677904709	0	0
CS.248	3.3256842595364e-05	3.3256842595364e-05	0.000532109481525824	0.0166949349828727	0	0	0.000731650537098008	0.0494861817819016	0.000133027370381456	0.00349196847251322	0.000266054740762912	0.000631880009311916	0	3.3256842595364e-05	0	0	0.205294489341182	0.00834746749143636	0.00698393694502644	0.0522464997173168	0.00302637267617812	0.00262729056503376	0	6.6513685190728e-05	0	0.00319265688915494	0	0	0.0204529581961489	0.0280355183078918	0	0	0.00126376001862383	0	0.00349196847251322	0.000133027370381456	0	0.000598623166716552	0	0	0.0113405833250191	0.0103428780471582	0.000299311583358276	0.00033256842595364	0.00562040639861652	0	0.00123050317602847	0.00033256842595364	0.0272040972430077	0.00505504007449533	0.0045229305929695	0.0122052612324986	0.000399082111144368	0.00196215371312648	0.00066513685190728	0.00315940004655958	0.00099770527786092	0.0298646446506369	0	0.0133692507233363	0.00016628421297682	0.00801489906548272	0.0488543017725897	0	0.0028600884632013	6.6513685190728e-05	0.00488875586151851	3.3256842595364e-05	6.6513685190728e-05	0.0158635139179886	0.000532109481525824	0.000532109481525824	0.00715022115800326	0.00981076856563238	0	0.00186238318534038	0	0	0.0410056869200838	0.000798164222288736	0.000598623166716552	0.00941168645448801	3.3256842595364e-05	0	0.00186238318534038	0	0.0305962951877349	0	0.046326781735342	0.0028600884632013	0.000365825268549004	0	0.0855365991552762	0.0194885097608833	0.0016628421297682	0.0121720043899032	0.0234460740297316	0.00409059163922977	0.00365825268549004	0.01370181914929	9.9770527786092e-05	0	0.000232797898167548	0.000133027370381456	0.000133027370381456	0.000232797898167548	0.000897934750074828	0.00049885263893046	0.0008314210648841	3.3256842595364e-05	0	0	0.00372476637068077	0	0.00189564002793575	0.00106421896305165	0	0	0	0	0	6.6513685190728e-05	0	0.00778210116731518	0.00189564002793575	0.00675113904685889	0	0	0.000133027370381456	0.0110745285842562	0.0041571053244205	0	0.02101832452027
CS.230	0	0.000505701375181482	4.89388427594982e-05	0.055464021794098	6.52517903459976e-05	0	0	0.0604231578603938	0.0028058269848779	0	0	0	3.26258951729988e-05	0.00026100716138399	0	4.89388427594982e-05	0.353175315247712	0	0.00598685176424528	0	0.0122673365850476	0.00288739172281039	0.00420874047731685	0	0	0.00636204955873477	4.89388427594982e-05	0	0.053832727035448	0.0275199425784245	0	0	0	0	0.000130503580691995	0.000114190633105496	3.26258951729988e-05	1.63129475864994e-05	0.000913525064843967	0	0.00143553938761195	0.0104892252981191	0	0.000326258951729988	0.00420874047731685	0	0.0027405751945319	0.00027732010897049	0	0.0028221399324644	0	0.0436860736366454	0.00236537740004241	0.000114190633105496	0	0	1.63129475864994e-05	0.0157256814733854	0	0.00443712174352784	1.63129475864994e-05	0.0234253927342131	0.0297058775550154	0	0.00944519665258316	0	0.0620055137762842	0	0	0.01332767817817	0.000619892008286977	0	0.0253176946542471	1.63129475864994e-05	4.89388427594982e-05	0	0	0	0.00117453222622796	0.000342571899316488	0.00053832727035448	0.00225118676693692	0	0	0	0	0.000799334431738471	0	0.00102771569794946	0.000114190633105496	8.1564737932497e-05	0.00026100716138399	0.00207174434348542	0.000897212117257467	0.027699385001876	0.00117453222622796	0.00662305672011876	3.26258951729988e-05	0.000489388427594982	0.0172590985465164	0	0	0.000799334431738471	0.0222997993507447	0.00026100716138399	0.000146816528278495	0	1.63129475864994e-05	0.00394773331593286	0.000163129475864994	0	0.00690037682908925	0.00367041320696237	0	1.63129475864994e-05	4.89388427594982e-05	0	0	0	0.000619892008286977	0	3.26258951729988e-05	1.63129475864994e-05	0.0331968483385263	0.000407823689662485	0.00972251676155365	0	0	1.63129475864994e-05	0.014143325557495	0	0	0
CS.335	0	0	0.0002517908625096	0.00604298070023039	0.0001258954312548	0	0	2.517908625096e-05	0	0	0.00015107451750576	0	0	0	0	0.000327328121262479	0.314083921894474	0	2.517908625096e-05	1.258954312548e-05	0	0	1.258954312548e-05	0	0	5.03581725019199e-05	0	0	0.000276969948760559	1.258954312548e-05	0	0	0	0	0	2.517908625096e-05	0	0.00020143269000768	3.77686293764399e-05	0.0002517908625096	0.0149563772330702	0.00747818861653511	0	2.517908625096e-05	0.00011330588812932	0	0	0	0	0.00502322770706651	0.000994573906912918	0.00595485389835203	0	0	0	1.258954312548e-05	0	0.0995706965794211	0	0.00806989714343266	0	0.0104870894235248	0.0642444385693243	0	1.258954312548e-05	0.00108270070879128	0.0160013093124851	0	3.77686293764399e-05	0.0290063073611059	0	0	0.021981342297088	0	0	0	0	0	0.0091148292228475	0.0229885057471264	0	0	0	0	6.29477156273999e-05	0	0.00360060933388727	0	0.000994573906912918	0	0.000591708526897559	0	0.0941446034923393	0.00260603542697436	3.77686293764399e-05	0.000906447105034558	0.0102478881041407	0	1.258954312548e-05	0.0525235739195025	2.517908625096e-05	0	0.00208986415882968	0	7.55372587528799e-05	0.000616887613148519	0	0.016945525046896	0	0	0	0	1.258954312548e-05	0	5.03581725019199e-05	0.138359078949025	0	0	0	2.517908625096e-05	0	1.258954312548e-05	0.0304666943636615	1.258954312548e-05	0	0	0	0	0.00343694527325603	0.000755372587528799	0.00021402223313316	0	1.258954312548e-05
